t,x,y,p
0,566,283,0
1,966,706,1
2,858,586,0
2,928,620,0
3,424,377,0
6,298,245,0
7,1247,2,1
13,1235,445,0
16,450,10,0
18,1123,620,1
21,153,606,0
21,291,493,0
21,188,655,0
22,284,236,1
23,1119,556,0
23,1009,572,0
25,561,430,0
26,144,246,0
28,1148,620,1
28,1248,534,0
28,251,8,0
29,482,60,0
29,173,219,0
29,265,4,0
32,1121,552,0
34,526,63,0
34,1050,654,1
35,433,385,1
37,176,207,0
38,100,524,0
42,431,384,1
43,706,111,0
43,484,3,1
44,518,29,0
44,167,45,0
45,34,418,0
47,1236,106,0
48,545,386,1
49,297,242,0
51,177,642,0
51,412,372,1
59,417,12,0
60,26,195,0
60,1248,419,0
61,230,175,0
62,219,193,0
66,420,367,0
68,1155,623,1
68,1090,439,0
68,677,257,1
69,1274,424,0
69,1148,451,1
70,1279,261,0
72,1095,431,0
72,1197,514,1
72,1156,269,0
75,1272,666,0
78,47,440,0
80,409,235,1
80,284,238,1
81,413,374,1
82,868,666,1
83,862,140,0
83,987,628,0
84,429,396,0
85,428,384,0
85,524,54,0
87,1268,303,1
92,199,11,1
93,436,403,0
96,1011,451,0
96,682,254,1
98,1148,339,0
98,929,394,1
98,1224,355,0
99,1155,270,0
100,437,397,0
100,1113,490,1
101,1165,444,0
101,298,242,0
103,1113,697,0
107,1146,426,0
110,1164,537,0
111,680,258,1
113,209,48,1
113,298,243,0
114,245,5,1
114,524,10,1
115,365,137,0
116,521,14,1
123,248,70,1
125,830,147,1
126,1215,670,0
126,1114,611,0
127,769,107,0
128,685,244,1
130,817,286,0
131,1056,677,0
131,216,48,0
131,919,636,0
136,524,116,0
141,461,27,0
144,431,357,0
146,1139,571,0
148,1133,584,0
149,1144,704,1
149,961,508,1
150,152,84,0
151,377,23,0
152,113,232,0
153,1063,432,0
156,297,245,0
156,528,9,0
156,952,193,0
156,412,385,1
157,526,61,0
163,1217,426,1
166,319,615,1
168,497,200,0
168,1261,406,0
170,529,395,0
170,912,402,0
177,1014,329,1
177,1270,356,0
178,988,15,0
181,1186,702,0
182,924,414,1
183,679,258,1
183,213,50,0
186,530,79,0
189,222,699,0
192,1009,660,0
196,971,395,1
198,1126,522,0
199,477,37,0
205,298,241,0
206,191,167,0
209,163,43,0
211,536,84,1
213,160,7,0
218,257,558,1
218,116,219,0
219,1046,518,1
219,177,210,0
220,422,358,1
220,1261,569,0
221,914,405,0
221,679,257,1
222,539,417,1
222,1240,609,0
223,880,464,0
223,1107,598,0
226,1219,527,1
227,54,452,0
227,424,383,0
228,1232,482,0
229,1204,256,0
230,1272,416,1
231,135,202,0
232,1053,549,0
236,300,69,0
237,71,242,0
239,320,300,0
240,1100,241,0
241,1221,158,0
242,131,575,0
243,22,258,0
244,491,32,0
244,178,209,0
245,852,294,0
247,422,369,1
248,978,594,0
249,680,259,1
250,1057,632,0
254,682,233,1
254,1248,357,0
256,1210,346,1
256,1225,397,0
256,900,676,0
257,516,79,0
258,1233,449,0
258,136,224,0
259,15,381,0
259,297,250,0
261,681,257,1
262,678,258,1
263,430,348,0
265,217,19,1
267,1116,705,1
267,679,256,1
268,1099,492,1
271,1073,427,0
272,425,382,0
273,220,11,0
274,324,124,0
275,1178,348,0
276,288,239,0
277,1134,433,0
277,1153,288,0
279,241,242,1
280,1153,613,1
283,532,362,0
283,516,60,0
283,427,375,0
284,435,415,0
284,264,233,1
285,884,641,1
285,180,208,0
286,243,50,0
287,1106,575,0
288,1217,311,0
289,902,712,1
293,1251,695,1
293,685,246,1
293,1273,86,1
294,1194,559,0
295,466,2,1
297,359,253,0
298,10,289,1
302,983,235,1
303,126,227,0
303,1262,672,0
306,1084,622,0
307,1237,445,0
310,288,210,1
310,1127,451,0
310,434,381,0
311,93,247,0
312,1231,622,0
312,418,392,0
317,1107,258,0
317,416,394,1
318,1102,245,1
320,241,244,1
321,929,620,0
324,1118,606,0
325,1251,302,0
326,677,258,1
326,1104,705,1
326,516,63,0
327,282,234,0
329,17,384,0
330,508,302,1
331,681,256,1
331,41,431,0
332,1132,573,1
333,932,415,1
333,680,249,1
334,679,259,1
335,868,631,0
336,87,507,0
337,1246,377,1
338,1143,628,1
340,409,236,1
342,1113,385,1
343,938,408,1
343,992,550,1
344,964,429,1
345,1222,538,0
346,996,530,0
346,1209,582,1
347,667,43,1
348,436,405,0
349,1229,574,1
350,1029,666,1
352,943,401,1
354,1237,614,0
357,127,263,0
363,1200,526,0
365,116,550,0
365,677,336,0
366,1121,638,0
366,1185,363,0
367,1257,670,0
367,422,370,1
368,984,208,0
373,991,311,1
374,1217,477,0
378,1057,643,0
379,1239,717,0
383,1151,617,0
383,1269,505,0
388,658,44,0
390,920,596,0
392,248,71,1
397,1145,376,1
399,1143,498,1
399,1120,74,1
399,1035,712,0
400,919,299,0
400,484,55,0
402,430,367,0
405,13,378,0
406,417,399,0
408,299,246,0
410,425,379,0
411,174,11,0
411,133,578,0
413,677,252,1
413,456,256,0
415,462,36,0
418,280,254,0
418,685,242,1
421,1033,575,0
422,530,332,0
423,676,254,1
424,833,620,0
429,941,674,0
430,449,20,1
430,76,490,0
431,1006,618,0
433,675,235,1
433,1086,132,0
435,919,405,1
436,185,17,0
436,891,375,1
439,425,347,1
441,515,65,0
441,229,187,0
442,938,427,1
443,684,248,1
445,685,235,1
446,969,649,0
449,1103,398,1
450,677,250,1
451,205,45,0
451,467,28,1
452,1103,595,0
452,542,30,1
453,350,138,0
455,435,356,0
455,479,39,1
456,421,359,1
458,415,376,0
459,1049,533,0
461,1196,659,1
461,1157,346,0
462,134,143,0
463,902,313,0
465,426,346,1
466,686,242,1
467,1119,613,1
468,678,254,1
469,427,374,0
470,433,373,1
470,853,39,0
472,677,256,1
477,425,348,1
477,676,256,1
479,677,253,1
479,216,281,0
481,539,369,1
483,1075,541,1
488,429,393,0
488,1064,423,0
490,1217,507,0
492,312,0,1
493,1271,342,0
495,129,569,0
495,830,149,1
496,678,251,1
497,389,288,0
497,1081,495,1
498,991,597,0
501,294,2,0
502,1123,209,0
502,869,669,0
503,684,246,1
503,1194,412,0
503,1077,441,0
504,939,683,0
504,172,39,1
504,569,300,1
506,1076,612,0
509,552,372,0
510,299,243,0
511,506,12,1
512,248,245,0
514,1274,443,0
515,1029,646,0
515,676,253,1
518,1243,494,0
525,908,413,0
526,177,181,1
527,953,502,0
528,706,107,0
529,676,277,0
529,1223,636,0
529,176,208,0
530,122,422,1
531,981,693,1
533,955,693,0
535,787,24,0
536,233,18,0
538,1022,1,0
538,1261,496,0
540,949,263,0
541,678,253,1
541,1269,298,0
542,917,628,0
543,1189,555,0
543,125,567,0
544,1072,457,0
544,1229,447,1
545,505,74,1
545,9,369,0
551,832,119,0
557,906,682,0
558,677,254,1
560,1115,85,1
561,409,237,1
563,10,251,1
564,1247,165,1
569,1279,408,0
572,1140,456,0
574,1075,607,1
576,1126,474,0
578,401,61,0
578,434,355,0
579,1205,638,0
579,178,5,0
581,686,236,1
585,1192,566,0
586,183,208,0
587,940,416,1
589,1101,662,0
589,412,373,1
590,497,265,0
591,1046,535,0
594,1249,512,0
595,683,248,1
595,1159,241,0
596,1250,304,0
597,263,1,1
597,251,5,0
598,523,382,0
600,915,393,0
601,1083,582,1
601,1124,556,1
602,309,5,1
604,432,350,0
604,153,14,0
606,1065,613,0
606,1087,645,0
609,862,315,0
610,1251,561,1
611,876,649,0
615,420,381,1
620,1245,427,0
620,1018,545,0
621,511,45,0
622,1163,519,0
624,1273,703,1
630,1013,668,0
632,1062,512,1
632,503,55,0
633,77,491,0
634,29,266,0
635,312,376,0
636,1117,489,0
637,430,372,0
637,178,212,0
638,202,2,0
638,22,255,0
639,536,398,1
639,929,388,1
640,925,292,0
641,1096,536,1
642,417,361,1
644,425,378,0
645,411,389,1
646,1160,269,1
648,767,125,0
650,1068,529,0
651,168,231,1
652,1158,241,0
652,982,31,1
653,1151,499,1
654,135,200,0
660,1240,506,0
660,1083,428,1
662,124,564,0
663,1215,589,0
663,179,213,0
664,1273,81,1
670,1202,426,1
670,1124,426,1
671,1243,300,1
671,214,41,0
673,408,381,1
674,917,626,0
676,57,20,0
677,1026,694,0
678,940,507,0
682,992,176,0
682,1097,679,0
684,1024,67,1
685,248,3,0
687,1193,581,0
687,1013,691,1
687,929,404,0
687,1210,429,0
689,437,398,0
689,936,410,0
691,160,8,0
693,495,371,0
693,4,371,1
693,68,293,0
696,411,378,1
697,951,605,0
698,536,6,0
701,1245,413,1
702,944,683,1
702,196,96,0
702,967,214,0
702,1222,595,0
703,261,298,0
706,830,150,1
707,1272,431,1
707,196,103,1
709,295,235,0
709,197,258,0
710,12,379,0
711,905,682,0
714,1169,442,0
715,1040,175,1
716,20,300,1
716,1184,257,0
717,956,206,0
719,108,199,0
721,1021,615,0
721,431,368,0
724,26,402,0
726,259,240,0
727,678,238,0
727,998,718,0
728,287,2,0
729,923,410,1
730,1055,400,0
730,428,394,0
731,420,366,0
731,1239,694,0
734,1233,476,1
735,838,292,0
736,816,310,0
736,1046,114,0
736,1045,665,0
738,930,418,0
738,1194,697,0
738,406,7,0
739,248,72,1
739,526,309,0
739,308,246,0
739,1027,554,1
740,1188,132,0
740,1150,701,1
740,1210,445,0
743,480,42,0
744,681,253,1
746,22,250,0
746,920,401,1
748,371,251,0
748,22,253,0
752,1070,698,0
752,502,31,0
755,420,385,1
755,913,121,0
758,1244,395,0
758,1188,428,0
759,171,8,0
759,1062,484,0
760,1245,514,0
762,1251,459,0
763,430,368,0
764,1222,473,1
765,431,394,1
767,1213,426,0
767,413,373,1
768,1034,676,1
768,1210,617,0
769,1053,282,0
770,503,30,0
771,423,388,0
772,514,74,0
773,462,18,0
776,1267,119,0
776,1160,677,0
778,924,409,1
778,567,279,0
779,364,244,0
780,521,13,1
783,1136,436,1
784,1166,22,1
784,1143,705,1
786,683,314,0
788,429,400,0
790,490,33,0
791,902,356,0
795,1055,313,0
796,1020,60,0
798,424,380,0
800,928,398,1
800,1033,495,1
800,1193,195,1
801,288,102,0
802,538,25,0
802,100,525,0
804,1237,357,1
806,115,226,0
807,659,703,0
807,1013,658,0
810,928,281,0
810,459,56,1
811,542,10,0
813,246,24,0
813,973,599,0
814,117,147,0
815,544,424,0
816,1158,621,0
817,215,28,0
817,167,5,0
823,165,128,0
828,880,139,0
828,1167,503,0
828,994,107,0
831,1156,348,0
833,928,390,1
833,1243,23,0
834,1061,271,1
838,1133,509,0
839,198,239,0
840,998,565,0
843,194,663,0
843,876,565,0
843,251,243,0
845,254,26,0
845,1018,61,0
845,1085,706,0
846,266,33,0
846,934,639,0
846,323,172,0
852,562,424,1
853,1074,575,0
