t,x,y,p
0,766,383,0
0,1068,364,1
0,303,345,1
0,737,336,0
0,1156,469,0
0,528,386,1
0,700,413,0
1,617,532,0
1,713,658,0
1,82,676,0
1,1171,223,0
1,748,193,1
1,1087,195,1
1,716,250,1
2,776,232,1
2,851,171,0
2,1113,180,0
2,886,183,0
2,1063,185,1
2,942,154,1
2,1027,152,1
3,878,146,1
3,1076,105,1
3,1061,99,1
3,993,122,0
3,1061,122,1
3,1263,69,0
3,1159,11,0
3,958,23,0
4,925,22,0
4,1096,22,1
4,1156,36,0
4,1164,53,0
4,544,491,1
4,291,448,0
4,820,419,0
4,464,436,1
5,719,411,1
5,941,403,0
5,642,356,0
5,286,356,1
5,131,358,0
5,539,376,0
5,718,381,1
5,409,369,0
6,323,325,1
6,308,311,0
6,1035,575,1
6,1004,627,0
6,1209,645,0
6,1200,212,1
6,1140,213,0
7,1060,220,1
7,1046,193,0
7,582,248,1
7,802,156,1
7,1238,162,0
7,1206,191,0
7,1235,188,0
8,907,13,0
8,1166,13,0
8,1276,1,0
8,1139,30,0
8,1273,30,1
8,1104,58,0
8,1142,57,0
8,1092,41,1
8,1169,125,0
8,1234,125,1
9,1093,124,0
9,1223,105,0
9,1146,103,0
9,933,81,1
9,968,83,0
9,795,381,1
9,1246,380,1
10,771,374,0
10,526,351,1
10,1265,286,1
10,771,309,1
10,992,293,1
10,156,384,0
10,318,386,0
11,293,399,0
11,550,409,0
11,839,470,0
11,1227,448,0
11,1222,490,1
11,910,632,0
11,795,609,1
12,908,599,0
12,1013,588,0
12,654,676,1
12,466,667,0
12,858,717,0
12,824,209,0
12,1163,212,0
13,978,180,0
13,812,190,0
13,1004,1,0
13,1042,20,1
13,1205,44,1
13,1012,119,1
13,1196,112,0
14,1103,125,0
14,933,92,1
14,1012,92,1
14,806,282,1
14,1024,288,1
14,708,367,0
14,661,362,0
14,419,358,0
15,558,337,0
15,1270,432,1
15,1028,445,0
15,517,440,0
15,586,418,1
15,405,407,1
15,301,457,0
15,827,452,0
16,333,480,0
16,913,534,0
16,1123,552,1
16,814,559,1
16,1033,584,1
16,1096,197,0
17,1199,198,0
17,857,203,0
17,972,132,0
17,1047,136,0
17,845,149,0
17,745,161,0
17,1159,22,0
17,1141,4,1
18,962,67,0
18,1171,67,0
18,1270,112,0
18,1180,98,0
18,194,339,1
18,1261,338,0
18,391,349,1
18,659,371,0
19,73,373,0
19,1269,363,1
19,474,403,0
19,465,441,1
19,325,639,1
19,740,565,0
19,1188,562,0
20,856,678,0
20,319,716,1
20,1133,176,0
20,1270,145,0
20,1259,139,0
20,1123,2,1
20,936,17,0
20,1077,17,1
20,1148,17,1
21,1084,107,1
21,1137,637,1
21,433,620,1
21,1248,189,1
21,1234,138,1
21,1229,37,1
22,1093,36,1
22,1191,15,1
22,1252,112,0
22,1049,361,1
22,819,410,1
22,1110,412,0
22,655,550,1
23,844,599,0
23,691,641,1
23,723,655,0
23,1243,244,1
23,1102,149,0
23,982,112,0
23,1061,101,1
24,601,590,0
24,1018,615,0
24,1268,530,0
24,412,328,1
24,366,336,0
24,1172,491,1
24,814,138,0
25,1240,3,0
25,1044,52,1
25,1113,45,0
25,991,91,0
25,674,572,1
25,1084,137,1
25,1254,148,1
26,280,380,1
26,536,358,0
26,458,353,0
26,458,354,0
26,550,327,0
26,685,282,0
26,1044,494,0
27,1161,485,1
27,1008,483,1
27,443,429,0
27,787,435,0
27,74,398,0
27,41,397,1
27,666,535,0
28,1197,548,1
28,445,575,1
28,457,674,0
28,1218,79,0
28,979,72,1
28,1196,91,0
28,1168,122,0
29,1002,55,1
29,1062,50,0
29,1003,40,0
29,1128,35,1
29,799,197,1
29,1218,217,1
29,857,229,1
30,735,378,1
30,785,328,0
30,357,349,0
30,1025,345,1
30,1044,343,1
30,657,307,1
30,672,305,0
31,560,310,1
31,783,310,1
31,1270,275,1
31,1275,258,1
31,134,400,1
31,586,390,1
31,383,384,0
31,349,674,0
32,490,684,1
32,799,641,0
32,661,537,1
32,460,610,1
32,767,173,0
32,998,173,0
32,812,172,0
32,835,130,1
33,915,152,0
33,1213,231,1
33,1083,127,1
33,1155,127,1
33,1205,120,1
33,1278,92,1
33,1008,48,0
33,940,39,0
33,1080,47,1
34,1129,45,0
34,1225,24,1
34,482,373,0
34,795,374,1
34,800,355,1
34,360,340,1
34,375,335,1
35,1186,268,0
35,769,261,1
35,716,278,1
35,494,302,1
35,44,459,1
35,1207,463,0
35,990,465,0
36,291,480,1
36,1031,447,1
36,350,385,1
36,443,538,1
36,718,521,1
36,82,550,1
36,935,576,1
37,552,671,1
37,614,706,1
37,1158,162,1
37,718,169,1
37,1184,188,0
37,1191,156,1
38,733,209,1
38,856,193,1
38,1243,202,1
38,529,254,1
38,936,76,1
38,1199,84,0
38,1250,95,0
39,1270,121,0
39,766,117,0
39,1005,113,1
39,1258,5,1
39,800,321,1
39,143,334,0
39,304,334,1
39,563,383,0
40,119,372,0
40,1259,356,0
40,190,353,0
40,698,294,0
40,699,296,0
40,1187,277,1
40,1174,412,1
40,832,393,1
41,469,445,1
41,1118,447,0
41,822,437,0
41,1010,468,0
41,1040,472,0
41,814,497,0
