t,x,y,p
0,629,570,1
2,451,392,0
7,461,367,0
13,678,238,0
14,679,238,0
17,155,248,0
17,326,248,0
22,686,237,0
22,687,248,0
25,1135,477,1
28,434,384,1
30,1145,512,1
33,331,246,0
37,678,237,0
41,112,233,0
42,678,248,0
42,682,235,0
43,133,137,1
45,920,420,1
47,680,234,0
48,329,253,0
53,455,403,0
53,271,228,0
60,678,247,0
61,677,246,0
62,324,340,1
63,927,592,0
70,545,403,0
73,219,691,0
74,1137,551,1
77,1170,527,1
79,1085,495,1
81,1039,574,0
81,444,407,0
82,331,207,0
89,1035,557,1
91,881,383,0
96,678,239,0
110,1129,542,0
116,20,280,1
116,921,637,0
118,434,389,1
119,536,366,1
121,904,383,1
125,894,373,1
132,455,406,0
140,1123,555,0
141,146,613,1
142,551,368,0
147,103,398,1
150,1078,308,1
151,855,628,1
164,326,283,0
165,433,397,1
172,533,422,1
186,286,249,1
186,552,649,1
189,322,346,1
190,1220,465,1
197,456,386,1
199,685,238,0
199,415,674,0
200,464,379,0
201,464,414,0
203,470,374,0
206,654,13,0
206,463,423,0
207,684,237,0
212,1249,599,1
213,872,399,1
215,447,369,1
224,561,393,1
225,898,306,0
226,447,396,0
230,130,230,1
231,42,274,1
232,444,382,0
233,1204,264,1
234,680,238,0
239,36,261,0
243,677,239,0
243,1270,406,1
244,876,565,0
246,450,361,1
247,1007,633,0
249,1084,603,0
249,1265,691,1
254,1185,444,0
254,874,393,0
254,1000,568,0
255,1191,157,0
262,455,401,0
262,1198,479,0
269,684,235,0
270,332,239,0
271,817,286,0
273,682,254,1
275,108,104,0
280,1253,173,0
284,932,696,0
285,401,61,0
292,27,219,0
303,1104,671,0
305,1276,662,0
306,1201,347,1
306,453,385,0
311,187,658,1
315,463,377,0
320,447,402,0
325,170,39,1
327,323,349,1
333,461,413,1
334,1184,324,0
338,240,246,0
338,326,293,0
340,185,210,0
342,931,652,0
347,457,418,1
352,453,362,0
361,911,415,0
364,458,408,1
367,538,53,1
370,1232,402,1
373,443,405,0
376,680,242,0
381,329,252,0
382,969,263,1
382,454,384,0
386,1097,509,0
387,458,359,0
388,321,349,1
390,919,420,1
395,250,248,1
396,870,396,0
397,1139,532,1
400,680,255,0
402,34,312,1
403,281,210,1
406,180,210,0
409,677,241,0
409,464,381,0
409,1116,387,1
410,330,243,0
412,676,240,0
414,890,50,1
415,308,0,0
418,240,250,0
421,459,357,0
422,442,407,0
423,560,390,1
424,530,357,0
427,1158,629,0
432,1206,418,1
440,989,183,1
440,767,314,0
449,181,211,1
449,681,238,0
450,324,124,0
452,1224,632,1
457,686,254,1
458,679,234,0
462,1277,78,1
465,1073,652,1
468,324,288,0
470,151,77,1
470,436,397,0
471,452,388,0
474,228,196,1
474,678,246,0
475,560,396,1
476,679,247,0
479,679,249,0
480,448,399,0
480,605,200,1
488,1248,70,1
499,868,657,1
500,444,381,0
502,456,406,0
503,682,238,0
508,1068,666,1
511,989,448,1
512,322,354,1
514,680,252,0
515,196,673,1
517,471,374,0
517,439,390,1
521,966,589,1
524,1170,410,0
530,323,355,1
531,497,200,0
532,434,400,0
538,327,292,0
540,331,239,0
559,930,119,1
562,547,385,0
567,242,250,1
571,444,366,1
571,911,420,1
572,286,108,0
574,453,401,1
577,1095,714,0
578,443,386,0
585,682,259,1
585,622,509,1
586,19,397,1
587,1200,537,1
589,680,258,1
589,453,404,1
593,458,388,0
593,181,210,1
602,455,368,0
606,927,710,1
607,680,259,1
611,951,645,0
621,1067,579,1
628,526,365,0
636,443,407,0
637,439,391,1
638,208,679,0
640,464,378,0
643,684,258,1
645,681,258,1
649,681,259,1
653,981,695,0
658,1016,475,0
662,683,258,1
663,706,137,0
663,240,247,0
664,1227,632,0
665,461,370,0
