t,x,y,p
0,29,348,0
0,174,348,0
0,1025,231,0
0,754,341,1
0,1057,169,0
0,723,244,0
0,473,293,0
0,931,157,1
1,1166,156,1
1,315,396,0
1,140,715,0
1,1175,34,1
1,159,406,0
2,853,230,0
2,1186,183,1
2,447,668,1
2,1132,442,0
2,759,410,0
2,640,657,0
2,704,619,0
3,1249,558,0
3,1104,134,1
3,1231,59,1
3,1248,42,1
3,1231,104,1
3,968,652,1
3,1001,577,0
4,755,248,1
4,1055,181,1
4,608,360,0
4,520,335,1
4,531,345,1
4,39,463,0
4,687,424,0
5,807,168,1
5,1254,207,0
5,977,156,0
5,999,369,0
5,577,488,0
5,1036,49,0
5,1139,242,0
6,1266,165,0
6,949,108,1
6,767,303,1
6,557,359,0
6,394,714,0
6,1028,63,1
7,791,242,0
7,750,224,0
7,969,230,1
7,752,454,1
7,1054,460,1
7,485,466,1
7,882,503,1
8,725,360,0
8,759,375,1
8,251,374,1
8,890,323,1
8,772,537,0
8,108,587,1
8,659,716,1
8,1004,704,0
9,1187,161,1
9,844,194,0
9,1198,22,1
9,992,115,1
9,130,324,0
9,510,355,0
9,519,380,0
9,759,380,1
10,972,290,1
10,608,652,0
10,1040,21,1
10,1136,28,1
10,1234,15,0
10,1099,124,0
10,751,145,1
11,1144,174,1
11,1062,346,0
11,1146,329,1
11,146,328,0
11,1279,455,1
11,291,457,1
11,1007,476,1
12,461,394,0
12,311,393,0
12,1211,546,1
12,962,664,0
12,1127,211,0
12,1072,149,1
12,1000,123,0
13,1201,55,0
13,1131,260,1
13,993,52,1
13,1213,52,1
13,1088,20,1
13,1148,96,1
13,1233,414,0
13,518,350,0
13,332,350,1
14,1030,75,0
14,1011,150,0
14,1246,203,0
14,495,454,0
14,525,637,1
14,149,469,0
14,1166,142,0
15,1103,368,1
15,1021,663,0
15,883,58,1
15,765,133,0
15,1025,634,0
15,1094,701,0
16,1034,160,1
16,1163,83,1
16,1211,74,1
16,751,329,0
16,219,359,1
16,654,357,1
16,479,281,0
16,1015,392,0
17,742,397,1
17,1033,407,1
17,353,409,0
17,1242,450,0
17,870,669,1
17,545,683,1
17,811,708,0
18,624,566,1
18,851,577,0
18,1063,160,1
18,1140,169,1
18,1246,171,0
18,877,188,0
18,1091,181,1
19,747,153,1
19,825,155,1
19,879,201,1
19,949,201,1
19,733,228,1
19,1086,10,0
19,975,8,1
19,1279,19,1
20,913,39,0
20,1157,66,1
20,1051,71,1
20,1239,79,1
20,1199,95,0
20,1216,347,0
20,725,347,1
20,385,328,0
21,663,356,1
21,499,369,1
21,1171,263,0
21,397,316,1
21,76,463,1
21,282,474,1
21,980,404,0
22,338,402,0
22,1096,425,1
22,457,422,0
22,744,421,1
22,1038,442,0
22,968,438,1
22,139,550,0
23,900,575,1
23,734,512,0
23,817,614,1
23,495,633,1
23,437,596,1
23,550,680,1
23,985,680,1
24,99,660,1
24,679,185,1
24,1161,182,1
24,1050,175,1
24,962,147,1
24,834,145,0
24,936,37,1
25,1266,57,1
25,1219,62,0
25,1229,62,1
25,1092,53,1
25,952,15,0
25,1054,15,0
25,1266,1,0
25,1156,18,1
25,1092,91,1
26,913,82,0
26,1110,81,0
26,1242,84,1
26,519,269,0
26,634,276,1
26,609,327,0
26,242,349,1
26,470,368,0
27,761,376,0
27,447,502,1
27,789,406,1
27,804,409,0
27,1060,558,0
27,755,571,1
27,253,635,0
28,1147,656,0
28,904,658,0
28,194,648,0
28,578,703,0
28,329,707,1
28,1193,186,1
29,961,160,0
29,1170,167,1
29,1051,170,0
29,737,137,1
29,960,136,1
29,1146,148,1
29,979,24,1
30,1125,5,0
30,1018,12,0
30,1270,34,1
30,1229,118,0
30,1229,127,1
30,1156,104,1
30,415,315,0
31,429,297,0
31,785,286,1
31,745,335,0
31,999,358,0
31,636,405,1
31,591,397,1
31,1088,417,1
32,905,462,0
32,1266,456,0
32,1199,549,1
32,495,630,1
32,508,586,0
32,610,586,1
32,625,656,0
32,33,665,1
33,87,667,1
33,900,667,1
33,22,695,1
33,582,694,1
33,583,694,1
33,668,711,1
33,790,706,0
33,1191,209,1
33,1178,217,1
34,1233,196,1
34,1105,226,0
34,879,239,1
34,1065,247,1
34,818,157,1
